147255,ENCHILADA SAUCE,6/10 GAL,0,47,F,Both,CS,27.96,0,27.96,4,0,1, ,0,0,0,0
147280,GREEN CHILI DICED,12/2 1/2,0,47,F,Both,CS,22.00,0,22.00,12,0,1,X,7500,20.35,0,8
147460,OLIVES BLACK SLICED,6/#10,0,47,F,Both,CS,21.25,0,21.25,6,0,1,X,10300,22.2,1,8
147470,OLIVES BLK WHOLE (MED.),6/#10,0,47,F,DFC,CS,24.35,0,24.35,6,0,1,X,10300,23.3,2,21
147490,PEPPERS JALEPENO,6/#10,0,47,F,Both, CS,13.20,0,13.20,0,0,0, ,0,0,0,0
147495,PEPPERS PEPPERCINI,4/1 GAL,0,47,F,Both,CS,20.90,0,20.90,4,0,1,X,7500,18.3,0,18
147530,PIMENTOS DICED,24/2.5 OZ,0,47,F,DFC,CS,20.90,0,20.90,0,0,1,X,10300,23.95,0,44
147570,POTATO INST,12/26G.,0,47,F,Both,CS,37.39,0,37.39,6,0,1,X,10300,30.94,0,63
147590,POTATO SLICES DEHYD,4/5#,0,47,F,Both,CS,33.90,0,33.90,4,870,1,X,7500,27,0,74
147820,TOMATOES DICED - FANCY,6/#10,0,47,F,Both,CS,19.53,0,19.53,6,273,1,X,10310,15.95,0,1
147860,TOMATO KETCHUP FANCY,6/#10,0,47,F,Both,CS,12.95,0,12.95,6,270,1,X,10300,17,0,1041
147880,TOMATO PASTE GRADE A,6/#10,0,47,F,DFC,CS,16.22,0,16.22,6,1152,1,X,10310,21.5,0,87
147920,WATER CHESTNUT SLICED,6/#10,0,47,F,DFC,CS,39.40,0,30.40,6,0,1,X,10300,16.3,0,4
149080,APPLESAUCE,6/#10,0,49,F,Both,CS,12.22,0,12.22,6,285,1,X,10310,13.9,0,32
149200,CHERRIES MARACHINO 1/2 (PREST),41 GAL,0,49,F,Both,CS,39.90,0,39.90,1,52.5,1,X,10300,31.9,1,7
149280,CRANBERRY SAU JELL,6/#10,0,49,F,Both,CS,34.80,0,34.80,6,287,1,X,10300,26.75,0,5
149320,FRUIT COCKTAIL,6/#10,0,49,F,Both,CS,22.55,0,22.55,6,281,1,X,10310,20.9,60,300
149330,FRUIT FRESH, ,0,49,F,Both,CS,14.70,0,14.70,0,0,0, ,0,0,0,0
149440,MANDARIN ORG SEGMENT,6/#10,0,49,F,DFC,CS,19.90,0,19.90,6,270,1,X,10300,19.5,1,5
149480,PEACHES DICED,6/#10,0,49,F,Both,CS,20.09,0,20.09,6,292,1,X,7500,18.5,95,479
149600,PEACHES SLICED,6/#10,0,49,F,Both,CS,22.40,0,22.40,6,285,1,X,7500,18.1,0,44
149620,PEARS DICED,6/#10,0,49,F,Both,CS,26.44,0,23.58,6,285,1,X,7500,18.55,0,220
149680,PINEAPPLE CHUNKS,6/#10,0,49,F,Both,CS,15.78,0,15.78,6,300,1,X,10300,15.25,100,467
151600,RAISINS PURCHASED,30#,0,51,F,Both,BX,21.65,0,21.65,30,378,1,X,7500,26.3,0,249
151650,FRUIT LEATHER,300,0,51,F,Both,CS,51.00,0,51.00,0,0,0, ,0,0,0,0
157645,POTATOESFRZ\VAR.,6/4#,0,57,F,Both,CS,15.00,0,15.00,0,0,0, ,0,0,0,0
157800,VEG. FRZ (ALL KINDS),20#,0,57,F,Both,CS,15.00,0,15.00,0,0,0, ,0,0,0,0
162340,GRAVY MIX BRN/CHICKEN (LAYRYS),12/7 OZ,0,62,F,School,CS,17.60,0,17.60,12,0,1,X,10300,11.7,0,9
162355,ORIENTAL MIX (LAWREY'S),12/4.8 OZ,0,62,F,School,CS,17.75,0,17.75,0,0,0, ,0,0,0,0
162750,SOUP CAN-ALL VARIETY,12/50 OZ,0,62,F,Both,CS,30.00,0,30.00,12,96,1,X,10310,22.5,0,5
162780,SOUP BASE\BEEF\CHIC\HAM,12/7 G,0,62,F,Both,CS,20.25,0,20.25,18,0,1,X,7500,24,0,8
162820,SOUP MIX ONION (LIPTON),12/6.3 OZ,0,62,F,School,CS,23.88,0,23.88,12,0,1,X,7500,23.8,0,2
162850,SPAGHETTI SAUCE MIX (LAYRY'S),6/12 OZ,0,62,F,Both,CS,16.64,0,16.64,6,0,1,X,10300,16.15,0,59
164220,COFFEE GROUND (HILLS BROS),12/2 LBS,0,64,F,Both,CS,59.55,0,59.55,24,2400,1,X,10310,36.5,3,58
164225,COFFEE GROUND DECAF,32/10 OZ,0,64,F,Both,CS,67.68,0,67.68,12,0,0,X,10310,34,0,11
164350,HOT CHOC MIX 1 OZ (SWISS MISS),Jun-50,0,64,F,School,CS,35.09,0,35.09,0,300,1,F,10310,29.5,0,38
164720,TEA BAG INDIVIDUAL (ROYAL SEL),10/100,0,64,F,Both,BX,21.25,0,21.25,0,1000,1,X,10310,18.8,0,2
164740,TEA BAGS LARGE (NESTEA),96/.7 OZ,0,64,F,School,BX,19.18,0,19.18,96,768,1,S,10310,6.2,0,25
164760,TEA INSTANT 10 OZ/400 SV,12/3 3/8OZ,0,64,F,DFC,CS,33.65,0,33.65,6,2400,1,X,10300,36.4,1,3
167235,CEREAL BRKFST COLD BOWL PACK,96 IND,0,67,F,Both,CS,15.97,0,15.97,96,96,1,X,7500,24.35,20,68
167350,FLOUR AP PURCH (GOLD MEDAL),50#,0,67,F,DFC,BG,7.50,0,7.50,50,0,1,X,7500,7.1,0,110
167810,ROLLED OATS,50#,0,67,F,DFC,SK,13.75,0,13.75,50,0,0, ,0,0,0,0
169000,RICE WHITE UNCLE BEN,25#,0,69,F,School,SK,16.09,0,16.09,0,0,0, ,0,0,0,0
169100,RICE WHITE RICELAND,50#,0,69,F,Both,BG,29.90,0,29.90,0,0,0,X,10300,17.6,0,12
169510,MACARONI LRG ELBOW (DINNER HR),20#,0,69,F,Both,BX,8.89,0,8.89,20,390,1,X,7500,9.75,0,30
169540,MACARONI SPIRAL (COSTA),20#,0,69,F,Both,BX,10.80,0,10.80,10,195,1,X,10300,4.9,0,36
169560,NOODLES MEDIUM EGG (COSTA),10#,0,69,F,Both,BX,5.95,0,5.95,10,201,1,X,7500,6.4,0,19
169581,NOODLES RICE CHOW MN(LA CHOY),6/#10,0,69,F,DFC,CS,19.03,0,19.03,10,0,1,X,7500,14.15,1,5
169610,NOODLES LASAGNA (DINNER HR),10#,0,69,F,DFC,BX,5.59,0,5.59,10,182,1,X,7500,6.55,0,22
172250,CRACKERS GRAHAM PK (KEEBLER),150/3 PK,0,72,F,DFC,CS,13.65,0,13.65,0,150,0, ,0,0,0,0
172260,CRACKERS SODA WRAP'D (KRISPY),500/2 PK,0,72,F,Both,CS,8.55,0,8.55,0,500,1,X,7500,7.95,0,329
172880,CHORLTES,100,0,72,F,DFC,CS,20.00,0,20.00,0,0,0, ,0,0,0,0
177380,JELLY RED FRUIT,6/#10,0,77,F,School,CS,31.88,0,31.88,6,3744,1,X,10300,40.8,20,242
177400,SYRUP,100/1.5 OZ,0,77,F,Both,CS,2.88,0,2.88,0,0,1,X,10310,11.9,0,40
177710,SUGAR BROWN,50#,0,77,F,DFC,BG,21.19,0,21.19,50,0,1,X,7500,21.75,0,104
177720,SUGAR BROWN,24/1#,0,77,F,School,BG,9.88,0,9.88,25,0,1,X,10310,10.99,0,12
177755,SUGAR GRANULATED,25#,0,77,F,School,BG,10.83,0,10.83,0,0,0, ,0,0,0,0
177780,SWEETENER ARTIFICIAL,2M,0,77,F,Both,BX,9.90,0,9.90,2,1250,1,X,10300,7.8,0,17
177785,SUGAR FLAT PACK SS,2M,0,77,F,Both,BX,6.95,0,6.95,0,2000,0, ,0,0,0,0
177800,SUGAR POWDERED,25#,0,77,F,School,BG,11.23,0,11.23,0,0,0, ,0,0,0,0
180840,SALT,25#,0,80,F,Both,BG,2.85,0,2.85,25,400,1,X,7500,3.05,10,42
180875,SPICES (ALL TYPES) INC PEPPER,1#,0,80,F,Both,SK,4.21,0,4.21,0,16,1, ,0,0,0,0
183320,FOOD COLORING,PT 1.25,0,83,F,DFC,PT,3.07,0,3.07,1,0,1,X,7500,1.5,0,0
183400,FLAVORING VAN IMIT (FLVR MSTR), ,0,83,F,DFC,GL,4.79,0,4.79,4,16,1,X,10300,5.83,0,4
183450,GRAVY FLAVOR (KITCHEN BOUQUET),4/1 GAL,0,83,F,DFC,GL,64.62,0,64.62,4,16,1,X,10300,7.4,0,1
183480,LIQUID SMOKE (WRIGHTS),1 QT,0,83,F,Both,QT,2.27,0,2.27,0,64,1,X,10300,2.5,0,20
183610,SOY SAUCE (KIKOMAN),4/1 GAL,0,83,F,Both,GL,34.61,0,34.61,4,16,1,X,10300,5.7,0,18
183810,VINEGAR CIDER (4-MONKS),4/1 GAL,0,83,F,Both,CS,7.22,0,7.22,4,64,1,X,3860,7.22,4,47
183910,WORCESTERSHIRE SAUCE (DEAN),4/1 GAL,0,83,F,School,CS,10.75,0,10.75,4,64,1,X,10310,9.7,0,6
186300,AVACADO SAUCE GUACAMOLE,12/1#,0,86,F,School,CS,35.91,0,0.00,1,12,0, ,0,0,0,0
186310,CATSUP IND - 1/3 OZ ( ),1000/PK,0,86,F,Both,CS,5.79,0,5.79,0,10,1,G,10310,10.9,40,250
186380,DRESSING SCHL ALL KIND,4/1 GAL,0,86,F,Both,CS,23.00,0,23.00,4,256,0, ,0,0,0,0
186500,MAYONNAISE PURCH,2,0,86,F,Both,CS,15.06,0,0.00,2,0,1,X,7500,14.6,0,9
186502,EXACTAMATE DRESNG (VARIETY),6/64 OZ,0,86,F,School,CS,24.00,0,0.00,6,0,0, ,0,0,0,0
186503,EXACTAMATE KETCHUP,3/1 GAL,0,86,F,School,CS,23.78,0,0.00,3,0,0, ,0,0,0,0
186530,MAYONNAISE GREEN BOY GC,4/1 GAL,0,86,F,School,CS,7.92,0,7.92,4,1024,0, ,0,0,0,0
186550,MUSTARD IND 1/5 OZ,500/PK,0,86,F,Both,CS,3.29,0,3.29,0,0,1,X,7500,4.15,0,28
186570,MUSTARD PREPARED (GOLDEN ST),4/1 GAL,0,86,F,Both,CS,6.25,0,6.25,4,1024,1,X,10310,6.9,2,53
186610,PICKLES CHIPS DILL (GREENBOYS),4/1 GAL,0,86,F,Both,CS,10.45,0,10.45,6,276,1,X,7500,11.1,0,126
186680,RELISH SWEET PICKLE/CHIPS,4/1 GAL,0,86,F,Both,CS,14.85,0,14.85,4,256,1,X,10310,15.4,0,135
186730,SALAD DRESSNG MIX (HIDDEN VLY),18/PK,0,86,F,School,CS,108.75,0,108.75,18,0,1,X,7500,19.55,0,0
186760,SALAD DRESSING-VAR 200 PK,200,0,86,F,Both,CS,7.00,0,7.00,0,200,0,X,10300,7.98,100,630
190120,BAKING POWDER (CLABBER),4/10#,0,90,F,DFC,CS,32.88,0,32.88,10,0,1,X,7500,28.85,0,6
190160,BAKING SODA (MAJOR),24/1#,0,90,F,DFC,CS,9.90,0,9.90,24,0,1,X,10300,9,0,9
190300,COCOA (12% B.F.) (DEAN),4/4#,0,90,F,DFC,CS,51.50,0,51.50,6,30,1,X,7500,46.75,0,8
190320,COCONUT FLAKED (SNOWFLAKE),10/1 LB,0,90,F,DFC,BX,12.60,0,12.60,10,0,1,X,10300,8.2,0,4
190401,GELATIN FLAVORED-ALL (JELL-O),6/4 1/2#,0,90,F,Both,CS,20.25,0,20.25,6,27,1,X,10310,21.85,0,17
190510,MARSHMALLOWS MINIATURE (KRAFT),12/1#,0,90,F,Both,CS,5.26,0,5.26,12,0,1,X,10300,9.42,0,72
190660,POWDERED CREAM IND,1/1000 CT,0,90,F,Both,CS,10.65,0,10.65,0,1000,1,X,7500,11.95,0,11
190710,PUDDING CND-VARIETY (PREMIER),6/#10,0,90,F,Both,CS,19.58,0,19.58,6,282,1,X,7500,19.95,40,364
220120,TUNA GOV,6/66.5 OZ,0,20,G,Both,CS,0.00,4,0.00,0,0,0, ,0,0,0,0
220122,TUNA POUCH GC A745, ,0,20,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
220130,BEANS PINTO CND GOV,6/#10,0,20,G,Both,CS,10.13,4,0.00,6,258,0, ,0,0,0,0
220135,RED KIDNEY BEANS CND GOV.,6/#10,0,20,G,Both,CS,0.00,0,0.00,6,233,0, ,0,0,0,0
220136,BLACK TURTLE BEANS CND GOV,6/#10,0,20,G,Both,CS,0.00,0,0.00,6,166,0, ,0,0,0,0
220140,BEANS REFRIED CND GOV,6/#10,0,20,G,Both,CS,14.28,4,0.00,6,293,0, ,0,0,0,0
